1.0,96031.0,1.9,1.0,13916.0,0.004646333333333333,0.0008472399999999999,0.0008313664068485769,1.3082205182436966e-08,0.00011437746798402632,0.0008472399999999604,0.22006821037515706,0.10457727517501346,0.06006103033566684,0.0494345718901454,0.044731646024053134,0.037372105546580506,0.029438161909890504,0.022365823012026567,0.02322742775085263,0.02448393466164064,0.01956560761084186,0.01669359181475498,0.015616585891222402,0.013713875426314845,0.3186501525758392,0.01,0.02,0.06,0.16,0.36,-0.195146633981147,0.09101989196415293,0.30169503138791154,-0.003226441614732328,0.12257787119620588,0.015025334506993638,28.43136588640203,23.634867988042902,558.6069848122152,51114.0,164319.0,297486.0,462232.0,695425.0,338428.0357347265,36070.09742232667,57367665808.726265,239515.4813550186,0.00020614307140931487,0.0009565309737809002,0.002915210323408246,0.008264461532235146,0.03089887462556362,0.014642320573329926,0.0,0.002666910644620657,0.05164213851094246,0.00020614307140931487,0.0008503401768393815,0.0025252539198845625,0.007019345182925463,0.0245693176984787,0.011201458983123302,0.0,0.0015644896775484085,0.03955363109707832
2.0,92003.0,1.7,1.0,6149.0,0.002050666666666667,0.0003808320538720541,0.000364192633342252,6.3033071158e-09,7.939336947000046e-05,0.00038083205387204675,0.2555889765059751,0.11169823591577921,0.06275912527436794,0.038614746768555405,0.03284285830420291,0.032192504674416714,0.02422567270953581,0.019754491504755712,0.016258840744654907,0.0130883667994472,0.012681895780830827,0.015283310299975612,0.011868953743598082,0.011056011706365335,0.34208600926753924,0.01,0.02,0.05,0.18,0.38,-0.14216742632746596,0.1492629516689782,0.3863456375694932,-0.005824110553044221,0.11700344153870969,0.013689805331902257,31.162007289588956,25.518391795798557,651.1883198438791,50577.0,162143.0,290447.0,450523.0,682233.0,331834.112870082,37648.13664237756,55420068874.35664,235414.67429698736,0.00020614307140931487,0.0008503401768393815,0.0031362008303403854,0.009324007667601109,0.036281175911426544,0.018980441614985466,0.0,0.004844664130359888,0.06960362195968628,0.00018376208026893437,0.0007602910045534372,0.0026893767062574625,0.007563550490885973,0.025467772036790848,0.01261365506798029,0.0,0.0023144041188061237,0.04810825362801552
3.0,28858.0,1.5,1.0,1138.0,0.00037933333333333336,5.096202020202018e-05,4.117137708867075e-05,5.893618671292038e-10,2.4276776291946255e-05,5.09620202020205e-05,0.3321616871704745,0.15905096660808435,0.06766256590509666,0.04130052724077329,0.0351493848857645,0.03251318101933216,0.021968365553602813,0.021968365553602813,0.013181019332161687,0.01845342706502636,0.012302284710017574,0.016695957820738138,0.013181019332161687,0.007029876977152899,0.20738137082601055,0.01,0.01,0.03,0.08,0.3,-1.0017818173154276,0.3505940943871331,0.5921098668212962,-0.008647194247811055,0.10057679091995854,0.010115690871757056,21.55832649357836,23.329898584921565,544.2841679827253,49579.5,160853.0,294616.5,460120.0,694880.5,336500.305916041,34101.20831459024,57879104862.018326,240580.76577735454,0.0001020304043777287,0.0004208754107821733,0.0015218221815302968,0.006226053461432457,0.04135338217020035,0.025162959471344948,0.0,0.009733636863529682,0.09865919500589371,0.0001020304043777287,0.0004164931015111506,0.0013026486849412322,0.004629630129784346,0.023957407101988792,0.015261976979672909,0.0,0.004798713140189648,0.06927274167537689
4.0,34994.0,1.3,1.0,364.0,0.00012133333333333333,1.3419663299663303e-05,8.61831681614397e-06,4.6515612130281494e-11,6.820235489356763e-06,1.3419663299663323e-05,0.4175824175824176,0.11813186813186813,0.11263736263736264,0.04120879120879121,0.04395604395604396,0.03571428571428571,0.019230769230769232,0.0027472527472527475,0.016483516483516484,0.0,0.005494505494505495,0.0,0.008241758241758242,0.005494505494505495,0.17307692307692307,0.01,0.01,0.02,0.05,0.25,-1.141443125396081,0.3641444900123914,0.6034438582108458,0.0022600887853814126,0.1845791045334181,0.034069445830358494,17.811097992916174,22.28880216088779,496.7907017671963,50893.0,161739.0,297852.0,455186.9999999998,684011.0,334091.10935866553,50099.605822501995,55514886137.145996,235615.97173609855,0.0001020304043777287,0.0003124023787677288,0.0007602910045534372,0.0039281705394387245,0.03799903765320778,0.030107922852039337,0.0,0.015628037974238396,0.12501214444637299,0.0001020304043777287,0.0003124023787677288,0.0006447453051805496,0.002685078652575612,0.018739412538707256,0.01500244066119194,0.0,0.0065575274638831615,0.08097856491804123
5.0,55429.0,1.1,1.0,210.0,7e-05,8.292727272727275e-06,3.5827073623813256e-06,3.336946225895317e-11,5.776630701278486e-06,8.292727272727262e-06,0.5285714285714286,0.10476190476190476,0.047619047619047616,0.009523809523809525,0.02857142857142857,0.023809523809523808,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.004761904761904762,0.014285714285714285,0.009523809523809525,0.014285714285714285,0.0,0.18571428571428572,0.01,0.01,0.01,0.05,0.35,-0.8555398357051323,0.9555009584053397,0.9774972932982166,0.007981344952143473,0.12473724636776125,0.015559380631411567,18.67044884939622,22.228754053489133,494.1175067705095,46974.0,163919.0,289393.0,441539.0,664975.0,326714.98989209125,6302.369695497977,53050249809.83954,230326.3984215434,0.0001020304043777287,0.00020614307140931487,0.0006447453051805496,0.005439004860818386,0.037900879979133606,0.03295598179101944,0.0002764197301330911,0.018289798870682716,0.13523977994918823,0.0001020304043777287,0.00020614307140931487,0.0005316321621648967,0.003017184790223837,0.016858101263642403,0.013798105530440807,0.0,0.005986582953482866,0.07737301290035248
1.0,51738.0,1.9,1.0,8232.0,0.002746,0.0005171610101010107,0.0004971841137256842,9.705291031840293e-09,9.851543550043461e-05,0.0005171610101010039,0.20965391621129326,0.11190042501517912,0.060412871888281726,0.05063752276867031,0.04013357619914997,0.03193685488767456,0.027383120825743776,0.02204007285974499,0.02355798421372192,0.02264723740133576,0.02161505768063145,0.0172434729811779,0.013904068002428658,0.01323618700667881,0.3336976320582878,0.01,0.02,0.06,0.17,0.37,-0.1009687992754392,0.1796653795946432,0.4238695313355788,-0.010806908159170675,0.11230014908703748,0.012611323484970844,30.023618932620863,24.292375012534773,590.1194837496238,51152.0,162967.0,293342.0,455296.0,685826.0,334331.9830001501,37407.04474070138,56013612645.81226,236671.95154012708,0.00020614307140931487,0.0011223343899473548,0.003735990496352315,0.010942759923636913,0.04382364824414253,0.02063322439789772,0.0,0.0046012625098228455,0.06783260405063629,0.00020614307140931487,0.0008783486555330455,0.002835725201293826,0.007889075204730034,0.027426574379205704,0.013015474192798138,0.0,0.002075024414807558,0.045552436262369156
2.0,53869.0,1.7,1.0,5175.0,0.0017256666666666666,0.00026717845117845107,0.0002518431638081922,3.5508081423891007e-09,5.958865783342582e-05,0.0002671784511784468,0.2594667697063369,0.11978361669242658,0.0651081916537867,0.06124420401854714,0.04173106646058733,0.04250386398763524,0.03207109737248841,0.028979907264296754,0.025695517774343122,0.01738794435857805,0.021831530139103553,0.01564914992272025,0.014779752704791345,0.009176970633693972,0.2445904173106646,0.01,0.02,0.04,0.11,0.31,-0.6736807428077564,0.165996007215606,0.4074260757678698,-0.024757654579318174,0.09658998536226243,0.009329625272282071,26.076369211348457,25.170510926922397,633.5546203223198,50800.0,161444.0,288659.0,446497.0,674590.0,329172.4082269979,39123.55985619294,54318766268.39474,233063.86735913128,0.00020614307140931487,0.0007012624409981072,0.002217294881120324,0.007019345182925463,0.03285450488328934,0.017202211543917656,0.0,0.004411621950566769,0.0664200410246849,0.00020614307140931487,0.0006447453051805496,0.001921491464599967,0.005477381870150566,0.022936780005693436,0.011722803115844727,0.0,0.00227064429782331,0.04765127971768379
3.0,48869.0,1.5,1.0,1338.0,0.000446,7.580606060606057e-05,7.015254174958837e-05,4.773237900894463e-10,2.1847741075210644e-05,7.580606060606113e-05,0.30269058295964124,0.10014947683109118,0.05904334828101644,0.04035874439461883,0.02765321375186846,0.03288490284005979,0.023168908819133034,0.02242152466367713,0.008221225710014948,0.02914798206278027,0.01569506726457399,0.016442451420029897,0.01195814648729447,0.0171898355754858,0.2929745889387145,0.01,0.01,0.04,0.14,0.37,-0.3778704111327136,0.40796439381640315,0.6387209044773806,-0.020447163307122443,0.09731829725545504,0.00947085098070111,28.204021899417857,25.204932374539517,635.2886160051103,50740.4,164384.3,296543.5,457367.0,692653.7999999999,336762.34006791515,36521.56044285876,56853796968.58334,238440.34257772603,0.00018601193733047694,0.0008503401768393815,0.0031897923909127712,0.010779965668916702,0.059699886664748084,0.03033851832151413,0.0,0.010584074072539806,0.10287892818450928,0.0001020304043777287,0.0006447453051805496,0.002280238550156355,0.006802713964134455,0.027355626225471497,0.014882310293614864,0.0,0.003717977786436677,0.060975223779678345
4.0,93689.0,1.3,1.0,356.0,0.00011866666666666667,2.020626262626264e-05,1.3520408288830675e-05,1.1672893142876574e-10,1.080411641129277e-05,2.020626262626267e-05,0.33707865168539325,0.0898876404494382,0.05056179775280899,0.056179775280898875,0.019662921348314606,0.011235955056179775,0.019662921348314606,0.025280898876404494,0.008426966292134831,0.019662921348314606,0.019662921348314606,0.019662921348314606,0.0028089887640449437,0.014044943820224719,0.3061797752808989,0.01,0.01,0.04,0.16,0.36,-0.3791427733451833,0.624646598778624,0.7903458728801107,-0.021706577821900587,0.08618546500188688,0.007427934377591469,25.55950308593132,22.895175151873296,524.1890452349564,50451.0,165714.0,299892.0,460777.0,696723.0,338914.42683667276,48886.60177996795,57187963025.72221,239140.04897909137,0.0001020304043777287,0.0008783486555330455,0.00392816960811615,0.017553452402353287,0.11616161465644836,0.055953413248062134,0.0,0.02592305652797222,0.1610063910484314,0.0001020304043777287,0.0007602910045534372,0.002685078652575612,0.009324007667601109,0.0451388955116272,0.029035361483693123,0.0,0.012218400835990906,0.11053687334060669
5.0,70804.0,1.1,1.0,80.0,2.6666666666666667e-05,5.336363636363636e-06,0.0,2.2140783389450055e-11,4.705399386816177e-06,5.336363636363634e-06,0.375,0.075,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.01,0.01,0.16,0.2,0.3710000000000001,0.08629875371301166,1.2617686003033097,1.123284736967128,-0.02870405202743,0.07836888324757427,0.006141681861471926,38.140822784810126,29.336396443412244,860.6241562850505,58666.20000000001,165096.80000000002,305952.0,482057.99999999994,707899.6000000002,349544.3856041131,68805.64353568875,59698290059.11609,244332.33527127779,0.0001020304043777287,0.001924001844599843,0.004538134206086397,0.04467959702014923,0.9999997615814209,0.15352876484394073,0.0004681423207515513,0.100600965321064,0.31717655062675476,0.0001020304043777287,0.0004246098280418662,0.002685078652575612,0.006802720483392477,0.03501160070300102,0.03195327892899513,0.0,0.019526686519384384,0.13973791897296906
